"LONG"	"LAT"	"Date"	"month"	"year"	"long"	"lat"
"259"	"77 46.0000199999999W"	"11 7.5S"	1972-10-21	10	1973	"-77.766667"	"-11.125"
"260"	"77 17.9999999999998W"	"11 44.50002S"	1972-10-21	10	1973	"-77.3"	"-11.741667"
"261"	"77 15W"	"11 45.6S"	1972-10-21	10	1973	"-77.25"	"-11.76"
"262"	"77 19.3000200000003W"	"11 30.49998S"	1972-10-21	10	1973	"-77.321667"	"-11.508333"
"263"	"77 1.99997999999994W"	"12 17.89998S"	1972-10-21	10	1973	"-77.033333"	"-12.298333"
"264"	"77 17.80002W"	"12 8.89997999999995S"	1972-10-21	10	1973	"-77.296667"	"-12.148333"
"265"	"76 46.9999799999999W"	"12 46.99998S"	1972-10-21	10	1973	"-76.783333"	"-12.783333"
"266"	"76 47.9999999999998W"	"12 34.8S"	1972-10-21	10	1973	"-76.8"	"-12.58"
"267"	"76 27.4000199999998W"	"13 11.50002S"	1972-10-21	10	1973	"-76.456667"	"-13.191667"
"268"	"76 25.9000200000003W"	"14 4.99997999999998S"	1972-10-21	10	1973	"-76.431667"	"-14.083333"
"269"	"76 26.8000200000003W"	"13 59.29998S"	1972-10-21	10	1973	"-76.446667"	"-13.988333"
"270"	"77 45W"	"14 25.5S"	1972-10-21	10	1973	"-77.75"	"-14.425"
"271"	"76 0W"	"14 37.99998S"	1972-10-21	10	1973	"-76"	"-14.633333"
"272"	"77 10.2000000000001W"	"15 14.89998S"	1972-10-21	10	1973	"-77.17"	"-15.248333"
"273"	"75 0W"	"15 28.99998S"	1972-10-21	10	1973	"-75"	"-15.483333"
"274"	"74 34.0000199999997W"	"15 43.99998S"	1972-10-21	10	1973	"-74.566667"	"-15.733333"
"275"	"81 11.5000199999997W"	"6. 9.00000000000002S"	1972-10-21	10	1973	"-81.191667"	"-6.15"
"276"	"80 5.99999999999966W"	"7. 4.99997999999998S"	1972-10-21	10	1973	"-80.1"	"-7.083333"
"277"	"80 16.0000199999999W"	"7. 4.99997999999998S"	1972-10-21	10	1973	"-80.266667"	"-7.083333"
"278"	"80 35.9999999999997W"	"7. 4.99997999999998S"	1972-10-21	10	1973	"-80.6"	"-7.083333"
"279"	"80 23.6999999999998W"	"8. 13.39998S"	1972-10-21	10	1973	"-80.395"	"-8.223333"
"280"	"80 0W"	"8. 1.00002S"	1972-10-21	10	1973	"-80"	"-8.016667"
"281"	"80 23.5000199999999W"	"7. 57.70002S"	1972-10-21	10	1973	"-80.391667"	"-7.961667"
"282"	"78 54.8308200000002W"	"8. 45.35586S"	1972-10-21	10	1973	"-78.913847"	"-8.755931"
"283"	"77 48.79998W"	"11 3.19998000000002S"	1972-10-21	10	1973	"-77.813333"	"-11.053333"
"284"	"77 49.5000000000002W"	"11 14.29998S"	1972-10-21	10	1973	"-77.825"	"-11.238333"
"285"	"77 48.4999800000003W"	"12 10.00002S"	1972-10-21	10	1973	"-77.808333"	"-12.166667"
"286"	"77 18.4999800000003W"	"12 9.00000000000002S"	1972-10-21	10	1973	"-77.308333"	"-12.15"
"287"	"77 16.9999799999999W"	"11 58.99998S"	1972-10-21	10	1973	"-77.283333"	"-11.983333"
"288"	"77 16.1999999999998W"	"12 49.99998S"	1972-10-21	10	1973	"-77.27"	"-12.833333"
"289"	"76 46.6000200000002W"	"12 49.99998S"	1972-10-21	10	1973	"-76.776667"	"-12.833333"
"290"	"76 29.2999799999998W"	"13 38.29998S"	1972-10-21	10	1973	"-76.488333"	"-13.638333"
"291"	"76 34.9999799999998W"	"14 49.99998S"	1972-10-21	10	1973	"-76.583333"	"-14.833333"
"292"	"75 51.3000000000002W"	"15 42.19998S"	1972-10-21	10	1973	"-75.855"	"-15.703333"
"293"	"75 22.9999799999996W"	"15 10.00002S"	1972-10-21	10	1973	"-75.383333"	"-15.166667"
"294"	"78 20.5000200000001W"	"9. 45.79998S"	1972-10-21	10	1973	"-78.341667"	"-9.763333"
"295"	"78 17.7866399999996W"	"9. 47.74434S"	1972-10-21	10	1973	"-78.296444"	"-9.795739"
"296"	"78 20.5000200000001W"	"9. 47.50002S"	1972-10-21	10	1973	"-78.341667"	"-9.791667"
"297"	"78 26.8000200000003W"	"9. 45.49998S"	1972-10-21	10	1973	"-78.446667"	"-9.758333"
"298"	"80 42.0000000000002W"	"7. 7.99998000000002S"	1972-10-21	10	1973	"-80.7"	"-7.133333"
"299"	"80 40.9999800000003W"	"7. 16.00002S"	1972-10-21	10	1973	"-80.683333"	"-7.266667"
"300"	"80 35.9999999999997W"	"7. 16.99998S"	1972-10-21	10	1973	"-80.6"	"-7.283333"
"301"	"78 37.9999799999996W"	"9. 13.00002S"	1972-10-22	10	1973	"-78.633333"	"-9.216667"
"302"	"78 10.0000200000002W"	"12 12S"	1972-10-22	10	1973	"-78.166667"	"-12.2"
"303"	"77 19.9999799999998W"	"12 5.99999999999998S"	1972-10-22	10	1973	"-77.333333"	"-12.1"
"304"	"77 15W"	"12 12S"	1972-10-22	10	1973	"-77.25"	"-12.2"
"305"	"76 25.9999800000003W"	"13 13.00002S"	1972-10-22	10	1973	"-76.433333"	"-13.216667"
"306"	"76 19.9999799999998W"	"13 37.99998S"	1972-10-22	10	1973	"-76.333333"	"-13.633333"
"307"	"76 20.9999999999997W"	"14 10.99998S"	1972-10-22	10	1973	"-76.35"	"-14.183333"
"308"	"75 39.0000000000003W"	"15 30S"	1972-10-22	10	1973	"-75.65"	"-15.5"
"309"	"81 34.9999799999998W"	"6. 49.00002S"	1972-10-22	10	1973	"-81.583333"	"-6.816667"
"310"	"80 38.6999999999998W"	"6. 27S"	1972-10-22	10	1973	"-80.645"	"-6.45"
"311"	"80 25.9999800000003W"	"6. 52.00002S"	1972-10-22	10	1973	"-80.433333"	"-6.866667"
"312"	"80 30.4999799999996W"	"7. 55.00002S"	1972-10-22	10	1973	"-80.508333"	"-7.916667"
"313"	"79 37.9999799999996W"	"7. 37.5S"	1972-10-22	10	1973	"-79.633333"	"-7.625"
"314"	"79 19.0000199999997W"	"8. 38.50002S"	1972-10-22	10	1973	"-79.316667"	"-8.641667"
"315"	"79 2.99999999999983W"	"8. 31.00002S"	1972-10-22	10	1973	"-79.05"	"-8.516667"
"316"	"79 20.9999999999997W"	"8. 10.30002S"	1972-10-22	10	1973	"-79.35"	"-8.171667"
"317"	"79 19.0000199999997W"	"8. 48S"	1972-10-22	10	1973	"-79.316667"	"-8.8"
"318"	"78 0.796679999999981W"	"10 30.88752S"	1972-10-22	10	1973	"-78.013278"	"-10.514792"
"319"	"79 36.8999999999997W"	"10 39.6S"	1972-10-22	10	1973	"-79.615"	"-10.66"
"320"	"78 53.6999999999998W"	"11 49.99998S"	1972-10-22	10	1973	"-78.895"	"-11.833333"
"321"	"76 55.0000200000002W"	"12 30.19998S"	1972-10-22	10	1973	"-76.916667"	"-12.503333"
"322"	"76 45W"	"13 21S"	1972-10-22	10	1973	"-76.75"	"-13.35"
"323"	"76 32.9999999999998W"	"13 16.00002S"	1972-10-22	10	1973	"-76.55"	"-13.266667"
"324"	"76 23.8000199999996W"	"13 46.3999799999999S"	1972-10-22	10	1973	"-76.396667"	"-13.773333"
"325"	"76 10.4999999999998W"	"14 31.00002S"	1972-10-22	10	1973	"-76.175"	"-14.516667"
"326"	"75 42.7000200000003W"	"14 50.80002S"	1972-10-22	10	1973	"-75.711667"	"-14.846667"
"327"	"81 10.39998W"	"6. 55.00002S"	1972-10-22	10	1973	"-81.173333"	"-6.916667"
"328"	"80 52.9999799999996W"	"7. 10.00002S"	1972-10-22	10	1973	"-80.883333"	"-7.166667"
"329"	"79 58.3000199999998W"	"7. 41.7S"	1972-10-22	10	1973	"-79.971667"	"-7.695"
"330"	"79 7.90001999999959W"	"8. 25.00002S"	1972-10-22	10	1973	"-79.131667"	"-8.416667"
"331"	"78 46.5000000000003W"	"9. 8.89997999999995S"	1972-10-22	10	1973	"-78.775"	"-9.148333"
"332"	"78 46.0000199999999W"	"10 25.60002S"	1972-10-22	10	1973	"-78.766667"	"-10.426667"
"333"	"78 44.2000199999998W"	"10 10.2S"	1972-10-22	10	1973	"-78.736667"	"-10.17"
"334"	"77 46.6000200000002W"	"11 5.20002000000002S"	1972-10-22	10	1973	"-77.776667"	"-11.086667"
"335"	"78 15.1999799999999W"	"11 0S"	1972-10-22	10	1973	"-78.253333"	"-11"
"336"	"77 44.5000200000004W"	"11 55.2S"	1972-10-22	10	1973	"-77.741667"	"-11.92"
"337"	"77 16.9999799999999W"	"11 45S"	1972-10-22	10	1973	"-77.283333"	"-11.75"
"338"	"77 58.4999999999997W"	"11 40.00002S"	1972-10-22	10	1973	"-77.975"	"-11.666667"
"339"	"77 0W"	"12 30S"	1972-10-22	10	1973	"-77"	"-12.5"
"340"	"76 52.9000199999996W"	"12 25.5S"	1972-10-22	10	1973	"-76.881667"	"-12.425"
"341"	"76 56.8000200000003W"	"13 35.4S"	1972-10-22	10	1973	"-76.946667"	"-13.59"
"342"	"76 19.0000199999997W"	"13 30S"	1972-10-22	10	1973	"-76.316667"	"-13.5"
"343"	"76 13.8000000000002W"	"14 20.20002S"	1972-10-22	10	1973	"-76.23"	"-14.336667"
"344"	"76 35.2000200000003W"	"14 23.80002S"	1972-10-22	10	1973	"-76.586667"	"-14.396667"
"345"	"76 37.2000000000003W"	"14 15.9S"	1972-10-22	10	1973	"-76.62"	"-14.265"
"346"	"76 16.9999799999999W"	"15 16.5S"	1972-10-22	10	1973	"-76.283333"	"-15.275"
"347"	"74 37.3999800000001W"	"15 56.4S"	1972-10-22	10	1973	"-74.623333"	"-15.94"
"348"	"78 56.5000199999997W"	"9. 3.79998000000001S"	1972-10-22	10	1973	"-78.941667"	"-9.063333"
"349"	"78 47.80002W"	"8. 53.80002S"	1972-10-22	10	1973	"-78.796667"	"-8.896667"
"350"	"78 56.8000200000003W"	"8. 41.7S"	1972-10-22	10	1973	"-78.946667"	"-8.695"
"351"	"79 43.4999999999997W"	"7. 31.5S"	1972-10-22	10	1973	"-79.725"	"-7.525"
"352"	"79 46.5000000000003W"	"7. 36.49998S"	1972-10-22	10	1973	"-79.775"	"-7.608333"
"353"	"80 22.0000200000004W"	"8. 24S"	1972-10-22	10	1973	"-80.366667"	"-8.4"
"354"	"76 37.0000200000004W"	"12 52.00002S"	1972-10-23	10	1973	"-76.616667"	"-12.866667"
"355"	"77 10.0000200000002W"	"12 7.00001999999998S"	1972-10-23	10	1973	"-77.166667"	"-12.116667"
"356"	"78 42.0000000000002W"	"9. 9.00000000000002S"	1972-10-23	10	1973	"-78.7"	"-9.15"
"357"	"77 54.0000000000003W"	"10 48.9S"	1972-10-23	10	1973	"-77.9"	"-10.815"
"358"	"77 32.0999999999998W"	"11 50.29998S"	1972-10-23	10	1973	"-77.535"	"-11.838333"
"359"	"77 21.1999800000004W"	"11 46.99998S"	1972-10-23	10	1973	"-77.353333"	"-11.783333"
"360"	"77 11.6999999999996W"	"12 12.49998S"	1972-10-23	10	1973	"-77.195"	"-12.208333"
"361"	"77 4.19999999999959W"	"12 8.20001999999995S"	1972-10-23	10	1973	"-77.07"	"-12.136667"
"362"	"76 40.0000200000002W"	"12 40.00002S"	1972-10-23	10	1973	"-76.666667"	"-12.666667"
"363"	"78 0.499979999999596W"	"10 43.00002S"	1972-10-23	10	1973	"-78.008333"	"-10.716667"
"364"	"77 52.7999999999997W"	"10 50.4S"	1972-10-23	10	1973	"-77.88"	"-10.84"
"365"	"76 26.9299799999996W"	"13 10.79664S"	1972-10-23	10	1973	"-76.448833"	"-13.179944"
"366"	"76 24.7999799999997W"	"13 19.99998S"	1972-10-23	10	1973	"-76.413333"	"-13.333333"
"367"	"75 30.4000199999996W"	"14 58.99998S"	1972-10-23	10	1973	"-75.506667"	"-14.983333"
"368"	"78 22.0000200000004W"	"9. 51.3S"	1972-10-23	10	1973	"-78.366667"	"-9.855"
"369"	"78 1.00001999999989W"	"10 55.00002S"	1972-10-23	10	1973	"-78.016667"	"-10.916667"
"370"	"77 50.2999800000003W"	"11 0.599999999999987S"	1972-10-24	10	1973	"-77.838333"	"-11.01"
"371"	"76 28.9999800000001W"	"15 37.00002S"	1973-09-10	9	1974	"-76.483333"	"-15.616667"
"372"	"74 49.9999799999998W"	"15 55.00002S"	1973-09-11	9	1974	"-74.833333"	"-15.916667"
"373"	"75 40.9999800000003W"	"15 58.00002S"	1973-09-11	9	1974	"-75.683333"	"-15.966667"
"374"	"76 52.0000200000004W"	"15 22.00002S"	1973-09-11	9	1974	"-76.866667"	"-15.366667"
"375"	"76 28.0000200000001W"	"15 3.00000000000004S"	1973-09-11	9	1974	"-76.466667"	"-15.05"
"376"	"76 43.0000200000001W"	"12 54S"	1973-09-11	9	1974	"-76.716667"	"-12.9"
"377"	"76 47.9999999999998W"	"12 46.99998S"	1973-09-11	9	1974	"-76.8"	"-12.783333"
"378"	"74 43.9999800000001W"	"15 46.99998S"	1973-09-12	9	1974	"-74.733333"	"-15.783333"
"379"	"75 5.99999999999966W"	"15 48S"	1973-09-12	9	1974	"-75.1"	"-15.8"
"380"	"75 28.9999800000001W"	"15 7.00001999999998S"	1973-09-12	9	1974	"-75.483333"	"-15.116667"
"381"	"77 31.0000199999999W"	"11 30S"	1973-09-15	9	1974	"-77.516667"	"-11.5"
"382"	"78 45W"	"10 37.00002S"	1973-09-23	9	1974	"-78.75"	"-10.616667"
"383"	"79 13.9999800000001W"	"9. 4.99997999999998S"	1973-09-23	9	1974	"-79.233333"	"-9.083333"
"384"	"78 49.0000199999997W"	"9. 49.99998S"	1973-09-23	9	1974	"-78.816667"	"-9.833333"
"385"	"79 25.9999800000003W"	"9. 22.99998S"	1973-09-23	9	1974	"-79.433333"	"-9.383333"
"386"	"78 57.0000000000002W"	"9. 7.99998000000002S"	1973-09-23	9	1974	"-78.95"	"-9.133333"
"387"	"79 49.0000199999997W"	"7. 33S"	1973-09-23	9	1974	"-79.816667"	"-7.55"
"388"	"80 40.9999800000003W"	"7. 1.99997999999999S"	1973-09-23	9	1974	"-80.683333"	"-7.033333"
"389"	"81 9.00000000000034W"	"6. 31.00002S"	1973-09-23	9	1974	"-81.15"	"-6.516667"
"390"	"77 16.9999799999999W"	"11 48S"	1973-09-23	9	1974	"-77.283333"	"-11.8"
"391"	"77 40.0000200000002W"	"11 55.99998S"	1973-09-23	9	1974	"-77.666667"	"-11.933333"
"392"	"77 16.9999799999999W"	"11 42S"	1973-09-23	9	1974	"-77.283333"	"-11.7"
"393"	"77 22.0000200000004W"	"12 25.00002S"	1973-09-23	9	1974	"-77.366667"	"-12.416667"
"394"	"75 55.0000200000002W"	"14 55.99998S"	1973-09-23	9	1974	"-75.916667"	"-14.933333"
"395"	"77 46.9999799999999W"	"14 40.99998S"	1973-09-23	9	1974	"-77.783333"	"-14.683333"
"396"	"78 0W"	"10 40.00002S"	1973-09-23	9	1974	"-78"	"-10.666667"
"397"	"77 55.0000200000002W"	"10 37.00002S"	1973-09-23	9	1974	"-77.916667"	"-10.616667"
"398"	"78 32.9999999999998W"	"11 13.99998S"	1973-09-23	9	1974	"-78.55"	"-11.233333"
"399"	"76 0W"	"14 43.99998S"	1973-09-23	9	1974	"-76"	"-14.733333"
"400"	"75 57.0000000000002W"	"14 45S"	1973-09-23	9	1974	"-75.95"	"-14.75"
"401"	"77 31.0000199999999W"	"14 0S"	1973-09-23	9	1974	"-77.516667"	"-14"
"402"	"77 17.9999999999998W"	"12 25.99998S"	1973-09-23	9	1974	"-77.3"	"-12.433333"
"403"	"79 0W"	"8. 39S"	1973-09-23	9	1974	"-79"	"-8.65"
"404"	"80 16.0000199999999W"	"7. 25.00002S"	1973-09-23	9	1974	"-80.266667"	"-7.416667"
"405"	"80 13.0000200000001W"	"7. 28.99998S"	1973-09-23	9	1974	"-80.216667"	"-7.483333"
"406"	"80 16.0000199999999W"	"7. 28.00002S"	1973-09-23	9	1974	"-80.266667"	"-7.466667"
"407"	"81 12.0000000000002W"	"5. 58.99998S"	1973-09-23	9	1974	"-81.2"	"-5.983333"
"408"	"81 2.99999999999983W"	"6. 16.00002S"	1973-09-23	9	1974	"-81.05"	"-6.266667"
"409"	"77 43.0000200000001W"	"11 54S"	1973-09-24	9	1974	"-77.716667"	"-11.9"
"410"	"78 13.9999800000001W"	"10 1.99998000000004S"	1973-09-24	9	1974	"-78.233333"	"-10.033333"
"411"	"79 16.0000199999999W"	"9. 42S"	1973-09-24	9	1974	"-79.266667"	"-9.7"
"412"	"78 31.0000199999999W"	"9. 22.00002S"	1973-09-24	9	1974	"-78.516667"	"-9.366667"
"413"	"80 0W"	"9. 13.99998S"	1973-09-24	9	1974	"-80"	"-9.233333"
"414"	"79 4.00001999999972W"	"8. 13.99998S"	1973-09-24	9	1974	"-79.066667"	"-8.233333"
"415"	"80 1.99997999999994W"	"8. 39S"	1973-09-24	9	1974	"-80.033333"	"-8.65"
"416"	"80 35.9999999999997W"	"7. 22.99998S"	1973-09-24	9	1974	"-80.6"	"-7.383333"
"417"	"80 12.0000000000002W"	"7. 9.00000000000002S"	1973-09-24	9	1974	"-80.2"	"-7.15"
"418"	"81 24.0000000000003W"	"7. 7.99998000000002S"	1973-09-24	9	1974	"-81.4"	"-7.133333"
"419"	"81 16.9999799999999W"	"6. 15S"	1973-09-24	9	1974	"-81.283333"	"-6.25"
"420"	"81 16.9999799999999W"	"6. 7.99998000000002S"	1973-09-24	9	1974	"-81.283333"	"-6.133333"
"421"	"77 47.9999999999998W"	"11 18S"	1973-09-24	9	1974	"-77.8"	"-11.3"
"422"	"77 35.9999999999997W"	"11 24S"	1973-09-24	9	1974	"-77.6"	"-11.4"
"423"	"77 43.0000200000001W"	"11 22.99998S"	1973-09-24	9	1974	"-77.716667"	"-11.383333"
"424"	"77 39.0000000000003W"	"11 25.99998S"	1973-09-24	9	1974	"-77.65"	"-11.433333"
"425"	"78 16.0000199999999W"	"10 1.99998000000004S"	1973-09-24	9	1974	"-78.266667"	"-10.033333"
"426"	"77 39.0000000000003W"	"11 21S"	1973-09-24	9	1974	"-77.65"	"-11.35"
"427"	"77 27.0000000000002W"	"11 28.00002S"	1973-09-24	9	1974	"-77.45"	"-11.466667"
"428"	"75 10.9999800000003W"	"15 37.99998S"	1973-09-24	9	1974	"-75.183333"	"-15.633333"
"429"	"75 5.99999999999966W"	"15 28.99998S"	1973-09-24	9	1974	"-75.1"	"-15.483333"
"430"	"76 17.9999999999998W"	"14 16.00002S"	1973-09-24	9	1974	"-76.3"	"-14.266667"
"431"	"76 43.9999800000001W"	"12 55.99998S"	1973-09-24	9	1974	"-76.733333"	"-12.933333"
"432"	"77 4.00001999999972W"	"12 40.00002S"	1973-09-24	9	1974	"-77.066667"	"-12.666667"
"433"	"77 13.0000200000001W"	"11 52.99998S"	1973-09-24	9	1974	"-77.216667"	"-11.883333"
"434"	"77 28.0000200000001W"	"12 0S"	1973-09-24	9	1974	"-77.466667"	"-12"
"435"	"78 1.99997999999994W"	"10 40.99998S"	1973-09-24	9	1974	"-78.033333"	"-10.683333"
"436"	"76 34.9999799999998W"	"13 37.00002S"	1973-09-24	9	1974	"-76.583333"	"-13.616667"
"437"	"77 19.0000199999997W"	"12 22.99998S"	1973-09-24	9	1974	"-77.316667"	"-12.383333"
"438"	"78 28.9999800000001W"	"10 5.99999999999998S"	1973-09-24	9	1974	"-78.483333"	"-10.1"
"439"	"78 28.0000200000001W"	"10 7.99998000000002S"	1973-09-24	9	1974	"-78.466667"	"-10.133333"
"440"	"78 32.9999999999998W"	"9. 28.99998S"	1973-09-24	9	1974	"-78.55"	"-9.483333"
"441"	"80 49.0000199999997W"	"6. 54S"	1973-09-24	9	1974	"-80.816667"	"-6.9"
"442"	"80 52.0000200000004W"	"6. 49.00002S"	1973-09-24	9	1974	"-80.866667"	"-6.816667"
"443"	"80 45W"	"6. 49.00002S"	1973-09-24	9	1974	"-80.75"	"-6.816667"
"444"	"77 27.0000000000002W"	"11 27S"	1973-09-25	9	1974	"-77.45"	"-11.45"
"445"	"77 37.0000200000004W"	"11 25.00002S"	1973-09-25	9	1974	"-77.616667"	"-11.416667"
"446"	"77 37.9999799999996W"	"11 25.00002S"	1973-09-25	9	1974	"-77.633333"	"-11.416667"
"447"	"78 22.9999799999996W"	"12 16.99998S"	1973-09-25	9	1974	"-78.383333"	"-12.283333"
"448"	"77 39.0000000000003W"	"11 25.00002S"	1973-09-25	9	1974	"-77.65"	"-11.416667"
"449"	"77 37.0000200000004W"	"11 25.00002S"	1973-09-25	9	1974	"-77.616667"	"-11.416667"
"450"	"77 37.9999799999996W"	"11 27S"	1973-09-25	9	1974	"-77.633333"	"-11.45"
"451"	"77 37.9999799999996W"	"11 27S"	1973-09-25	9	1974	"-77.633333"	"-11.45"
"452"	"78 39.0000000000003W"	"9. 4.00002000000004S"	1973-09-25	9	1974	"-78.65"	"-9.066667"
"453"	"78 45W"	"9. 13.00002S"	1973-09-25	9	1974	"-78.75"	"-9.216667"
"454"	"79 10.0000200000002W"	"8. 31.99998S"	1973-09-25	9	1974	"-79.166667"	"-8.533333"
"455"	"79 49.0000199999997W"	"7. 33S"	1973-09-25	9	1974	"-79.816667"	"-7.55"
"456"	"80 34.9999799999998W"	"7. 10.00002S"	1973-09-25	9	1974	"-80.583333"	"-7.166667"
"457"	"78 7.0000200000004W"	"10 13.99998S"	1973-09-25	9	1974	"-78.116667"	"-10.233333"
"458"	"78 30W"	"10 10.99998S"	1973-09-25	9	1974	"-78.5"	"-10.183333"
"459"	"78 27.0000000000002W"	"10 7.99998000000002S"	1973-09-25	9	1974	"-78.45"	"-10.133333"
"460"	"77 37.9999799999996W"	"11 28.00002S"	1973-09-25	9	1974	"-77.633333"	"-11.466667"
"461"	"77 35.9999999999997W"	"11 24S"	1973-09-25	9	1974	"-77.6"	"-11.4"
"462"	"78 24.0000000000003W"	"10 7.00001999999998S"	1973-09-25	9	1974	"-78.4"	"-10.116667"
"463"	"77 32.9999999999998W"	"11 28.00002S"	1973-09-25	9	1974	"-77.55"	"-11.466667"
"464"	"77 42.0000000000002W"	"11 21S"	1973-09-25	9	1974	"-77.7"	"-11.35"
"465"	"77 40.0000200000002W"	"11 22.00002S"	1973-09-25	9	1974	"-77.666667"	"-11.366667"
"466"	"77 43.9999800000001W"	"11 19.99998S"	1973-09-25	9	1974	"-77.733333"	"-11.333333"
"467"	"77 39.0000000000003W"	"11 25.99998S"	1973-09-25	9	1974	"-77.65"	"-11.433333"
"468"	"74 42.0000000000002W"	"15 40.00002S"	1973-09-25	9	1974	"-74.7"	"-15.666667"
"469"	"75 19.9999799999998W"	"15 30S"	1973-09-25	9	1974	"-75.333333"	"-15.5"
"470"	"75 25.0000200000002W"	"15 39S"	1973-09-25	9	1974	"-75.416667"	"-15.65"
"471"	"76 24.0000000000003W"	"14 36S"	1973-09-25	9	1974	"-76.4"	"-14.6"
"472"	"78 4.99997999999977W"	"13 4.99997999999998S"	1973-09-25	9	1974	"-78.083333"	"-13.083333"
"473"	"78 10.9999800000003W"	"11 58.00002S"	1973-09-25	9	1974	"-78.183333"	"-11.966667"
"474"	"78 40.9999800000003W"	"12 24S"	1973-09-25	9	1974	"-78.683333"	"-12.4"
"475"	"78 5.99999999999966W"	"12 21S"	1973-09-25	9	1974	"-78.1"	"-12.35"
"476"	"78 19.9999799999998W"	"11 25.99998S"	1973-09-25	9	1974	"-78.333333"	"-11.433333"
"477"	"80 43.9999800000001W"	"7. 7.99998000000002S"	1973-09-25	9	1974	"-80.733333"	"-7.133333"
"478"	"78 35.9999999999997W"	"10 43.99998S"	1973-09-25	9	1974	"-78.6"	"-10.733333"
"479"	"78 40.0000200000002W"	"9. 52.00002S"	1973-09-25	9	1974	"-78.666667"	"-9.866667"
"480"	"75 54.0000000000003W"	"14 42S"	1973-09-25	9	1974	"-75.9"	"-14.7"
"481"	"75 52.0000200000004W"	"14 42S"	1973-09-25	9	1974	"-75.866667"	"-14.7"
"482"	"75 52.9999799999996W"	"14 40.99998S"	1973-09-25	9	1974	"-75.883333"	"-14.683333"
"483"	"75 52.9999799999996W"	"14 42S"	1973-09-25	9	1974	"-75.883333"	"-14.7"
"484"	"77 40.0000200000002W"	"11 21S"	1973-09-25	9	1974	"-77.666667"	"-11.35"
"485"	"77 42.0000000000002W"	"11 22.99998S"	1973-09-25	9	1974	"-77.7"	"-11.383333"
"486"	"77 35.9999999999997W"	"11 25.99998S"	1973-09-25	9	1974	"-77.6"	"-11.433333"
"487"	"77 45W"	"11 30S"	1973-09-25	9	1974	"-77.75"	"-11.5"
"488"	"77 45W"	"11 28.00002S"	1973-09-25	9	1974	"-77.75"	"-11.466667"
"489"	"78 10.0000200000002W"	"10 10.00002S"	1973-09-25	9	1974	"-78.166667"	"-10.166667"
"490"	"78 25.0000200000002W"	"10 9.00000000000002S"	1973-09-25	9	1974	"-78.416667"	"-10.15"
"491"	"78 31.0000199999999W"	"9. 25.00002S"	1973-09-25	9	1974	"-78.516667"	"-9.416667"
"492"	"79 20.9999999999997W"	"11 13.00002S"	1973-09-25	9	1974	"-79.35"	"-11.216667"
"493"	"79 9.00000000000034W"	"8. 31.00002S"	1973-09-25	9	1974	"-79.15"	"-8.516667"
"494"	"79 31.9999799999999W"	"8. 31.00002S"	1973-09-25	9	1974	"-79.533333"	"-8.516667"
"495"	"80 35.9999999999997W"	"7. 4.99997999999998S"	1973-09-25	9	1974	"-80.6"	"-7.083333"
"496"	"80 34.9999799999998W"	"7. 7.00001999999998S"	1973-09-25	9	1974	"-80.583333"	"-7.116667"
"497"	"80 32.9999999999998W"	"7. 1.99997999999999S"	1973-09-25	9	1974	"-80.55"	"-7.033333"
"498"	"80 37.0000200000004W"	"7. 5.99999999999998S"	1973-09-25	9	1974	"-80.616667"	"-7.1"
"499"	"80 52.0000200000004W"	"6. 49.00002S"	1973-09-25	9	1974	"-80.866667"	"-6.816667"
"500"	"80 32.9999999999998W"	"7. 13.00002S"	1973-09-25	9	1974	"-80.55"	"-7.216667"
"501"	"77 34.9999799999998W"	"11 25.00002S"	1973-09-26	9	1974	"-77.583333"	"-11.416667"
"502"	"77 43.9999800000001W"	"11 27S"	1973-09-26	9	1974	"-77.733333"	"-11.45"
"503"	"77 34.9999799999998W"	"11 27S"	1973-09-26	9	1974	"-77.583333"	"-11.45"
"504"	"77 40.0000200000002W"	"11 25.00002S"	1973-09-26	9	1974	"-77.666667"	"-11.416667"
"505"	"78 10.9999800000003W"	"10 27S"	1973-09-26	9	1974	"-78.183333"	"-10.45"
"506"	"77 40.0000200000002W"	"11 24S"	1973-09-26	9	1974	"-77.666667"	"-11.4"
"507"	"77 22.9999799999996W"	"11 30S"	1973-09-26	9	1974	"-77.383333"	"-11.5"
"508"	"77 28.0000200000001W"	"11 28.99998S"	1973-09-26	9	1974	"-77.466667"	"-11.483333"
"509"	"77 43.0000200000001W"	"11 24S"	1973-09-26	9	1974	"-77.716667"	"-11.4"
"510"	"77 31.9999799999999W"	"11 25.99998S"	1973-09-26	9	1974	"-77.533333"	"-11.433333"
"511"	"77 31.9999799999999W"	"11 25.99998S"	1973-09-26	9	1974	"-77.533333"	"-11.433333"
"512"	"77 34.9999799999998W"	"11 28.00002S"	1973-09-26	9	1974	"-77.583333"	"-11.466667"
"513"	"77 39.0000000000003W"	"11 24S"	1973-09-26	9	1974	"-77.65"	"-11.4"
"514"	"77 10.9999800000003W"	"12 9.00000000000002S"	1973-09-26	9	1974	"-77.183333"	"-12.15"
"515"	"77 13.0000200000001W"	"12 7.99998000000002S"	1973-09-26	9	1974	"-77.216667"	"-12.133333"
"516"	"77 5.99999999999966W"	"12 13.00002S"	1973-09-26	9	1974	"-77.1"	"-12.216667"
"517"	"77 27.0000000000002W"	"11 30S"	1973-09-26	9	1974	"-77.45"	"-11.5"
